oracle_id,oracle_name,round,degree,progress_pct,accuracy,tier,fired,avg_coverage_width,max_coverage_width,total_slack,noisy_flip
5,front-loaded,15,2,48,0.479680,insufficient,false,0.392762,0.999302,0.000000,false
5,front-loaded,16,2,48,0.481920,insufficient,false,0.392749,0.999203,0.000000,false
5,front-loaded,17,2,48,0.481938,insufficient,false,0.392737,0.999103,0.000000,false
5,front-loaded,18,2,49,0.488156,insufficient,false,0.392724,0.999003,0.000000,false
5,front-loaded,19,2,49,0.488179,insufficient,false,0.392712,0.999003,0.000000,false
5,front-loaded,20,2,49,0.490127,insufficient,false,0.392687,0.999003,0.000000,false
5,front-loaded,21,2,49,0.490154,insufficient,false,0.392670,0.999003,0.000000,false
5,front-loaded,22,2,49,0.490173,insufficient,false,0.392658,0.999002,0.000000,false
5,front-loaded,23,2,49,0.490987,insufficient,false,0.392644,0.998902,0.000000,false
5,front-loaded,24,2,49,0.493127,insufficient,false,0.392583,0.998703,0.000000,false
5,front-loaded,25,2,49,0.493175,insufficient,false,0.392552,0.998703,0.000000,false
5,front-loaded,26,2,49,0.493184,insufficient,false,0.392548,0.998603,0.000000,false
5,front-loaded,27,2,50,0.496741,insufficient,false,0.392519,0.998503,0.000000,false
5,front-loaded,28,2,50,0.496863,insufficient,false,0.392515,0.998403,0.000000,false
5,front-loaded,29,2,50,0.496883,insufficient,false,0.392501,0.998304,0.000000,false
5,front-loaded,30,2,50,0.500234,insufficient,false,0.392501,0.998304,0.000000,false
5,front-loaded,31,2,51,0.512185,insufficient,false,0.392435,0.998104,0.000000,false
5,front-loaded,32,2,51,0.512238,insufficient,false,0.392389,0.997904,0.000000,false
5,front-loaded,33,2,51,0.512324,insufficient,false,0.392307,0.997706,0.000000,false
5,front-loaded,34,2,51,0.512910,insufficient,false,0.392303,0.997706,0.000000,false
5,front-loaded,35,2,52,0.518204,insufficient,false,0.392184,0.997306,0.000000,false
5,front-loaded,36,2,52,0.518246,insufficient,false,0.392162,0.997207,0.000000,false
5,front-loaded,37,2,52,0.518751,insufficient,false,0.392161,0.997206,0.000000,false
5,front-loaded,38,2,52,0.518778,insufficient,false,0.392149,0.997206,0.000000,false
5,front-loaded,39,2,52,0.519468,insufficient,false,0.392096,0.997205,0.000000,false
5,front-loaded,40,2,52,0.522065,insufficient,false,0.392092,0.997204,0.000000,false
5,front-loaded,41,2,52,0.522351,insufficient,false,0.391879,0.996507,0.000000,false
5,front-loaded,42,2,53,0.526778,insufficient,false,0.391838,0.996308,0.000000,false
5,front-loaded,43,2,53,0.529284,insufficient,false,0.391830,0.996308,0.000000,false
5,front-loaded,44,2,53,0.529574,insufficient,false,0.391830,0.996308,0.000000,false
5,front-loaded,45,2,55,0.553999,insufficient,false,0.391662,0.995758,0.000000,false
5,front-loaded,46,2,55,0.554142,insufficient,false,0.391615,0.995609,0.000000,false
5,front-loaded,47,2,55,0.554440,insufficient,false,0.391593,0.995609,0.000000,false
5,front-loaded,48,2,56,0.555612,insufficient,false,0.391583,0.995609,0.000000,false
5,front-loaded,49,2,56,0.555800,insufficient,false,0.391525,0.995509,0.000000,false
5,front-loaded,50,2,56,0.556143,insufficient,false,0.391399,0.995209,0.000000,false
5,front-loaded,51,2,57,0.569605,insufficient,false,0.386803,0.995209,0.000000,false
5,front-loaded,52,2,57,0.570176,insufficient,false,0.386771,0.995209,0.000000,false
5,front-loaded,53,2,57,0.570886,insufficient,false,0.386771,0.995209,0.000000,false
5,front-loaded,54,2,57,0.571867,insufficient,false,0.386762,0.995209,0.000000,false
5,front-loaded,55,2,58,0.576663,insufficient,false,0.386324,0.995108,0.000000,false
5,front-loaded,56,2,58,0.581590,insufficient,false,0.386124,0.994707,0.000000,false
5,front-loaded,57,2,58,0.584559,insufficient,false,0.386025,0.994506,0.000000,false
5,front-loaded,58,2,59,0.586424,insufficient,false,0.381143,0.994506,0.000000,false
5,front-loaded,59,2,59,0.586568,insufficient,false,0.381143,0.994506,0.000000,false
5,front-loaded,60,2,59,0.587734,insufficient,false,0.380450,0.994506,0.000000,false
5,front-loaded,61,2,59,0.587734,insufficient,false,0.380450,0.994506,0.000000,false
5,front-loaded,62,2,62,0.615329,insufficient,false,0.372916,0.942304,0.000000,false
5,front-loaded,63,2,62,0.615584,insufficient,false,0.372743,0.942304,0.000000,false
5,front-loaded,64,2,62,0.620729,insufficient,false,0.372016,0.939273,0.000000,false
5,front-loaded,65,2,62,0.621065,insufficient,false,0.372016,0.939273,0.000000,false
5,front-loaded,66,2,62,0.621388,insufficient,false,0.371686,0.938275,0.000000,false
5,front-loaded,67,2,62,0.622557,insufficient,false,0.371675,0.938275,0.000000,false
5,front-loaded,68,2,62,0.622999,insufficient,false,0.371282,0.938196,0.000000,false
5,front-loaded,69,2,62,0.623552,insufficient,false,0.371231,0.938159,0.000000,false
5,front-loaded,70,2,62,0.623552,insufficient,false,0.371231,0.938159,0.000000,false
5,front-loaded,71,2,62,0.624062,insufficient,false,0.371172,0.938058,0.000000,false
5,front-loaded,72,2,62,0.624410,insufficient,false,0.371067,0.938026,0.000000,false
5,front-loaded,73,2,62,0.624410,insufficient,false,0.371067,0.938026,0.000000,false
5,front-loaded,74,2,62,0.624512,insufficient,false,0.371067,0.938026,0.000000,false
5,front-loaded,75,2,63,0.626116,insufficient,false,0.370443,0.937923,0.000000,false
5,front-loaded,76,2,63,0.626204,insufficient,false,0.370443,0.937923,0.000000,false
5,front-loaded,77,2,63,0.627569,insufficient,false,0.369033,0.937665,0.000000,false
5,front-loaded,78,2,63,0.628500,insufficient,false,0.368730,0.937140,0.000000,false
5,front-loaded,79,2,63,0.628500,insufficient,false,0.368730,0.937140,0.000000,false
5,front-loaded,80,2,63,0.628500,insufficient,false,0.368730,0.937140,0.000000,false
5,front-loaded,81,2,63,0.628773,insufficient,false,0.368729,0.937129,0.000000,false
5,front-loaded,82,2,63,0.629006,insufficient,false,0.368100,0.927695,0.000000,false
5,front-loaded,83,2,63,0.629006,insufficient,false,0.368100,0.927695,0.000000,false
5,front-loaded,84,2,63,0.629006,insufficient,false,0.368100,0.927695,0.000000,false
5,front-loaded,85,2,63,0.629006,insufficient,false,0.368100,0.927695,0.000000,false
5,front-loaded,86,2,63,0.630428,insufficient,false,0.365459,0.915953,0.000000,false
5,front-loaded,87,2,63,0.631280,insufficient,false,0.363114,0.885806,0.000000,false
5,front-loaded,88,2,63,0.631793,insufficient,false,0.362922,0.885310,0.000000,false
5,front-loaded,89,2,63,0.631793,insufficient,false,0.362922,0.885310,0.000000,false
5,front-loaded,90,2,63,0.631793,insufficient,false,0.362922,0.885310,0.000000,false
6,back-loaded,1,2,10,0.104833,insufficient,false,0.916588,1.000000,0.000000,false
6,back-loaded,2,2,14,0.144512,insufficient,false,0.833263,1.000000,0.000000,false
6,back-loaded,3,2,19,0.194507,insufficient,false,0.749938,1.000000,0.000000,false
6,back-loaded,4,2,27,0.271880,insufficient,false,0.666613,1.000000,0.000000,false
6,back-loaded,5,2,34,0.342666,insufficient,false,0.576344,1.000000,0.000000,false
6,back-loaded,6,2,37,0.370092,insufficient,false,0.548512,0.999901,0.000000,false
6,back-loaded,7,2,39,0.389779,insufficient,false,0.520733,0.999900,0.000000,false
6,back-loaded,8,2,40,0.403754,insufficient,false,0.492955,0.999900,0.000000,false
6,back-loaded,9,2,41,0.406618,insufficient,false,0.465176,0.999900,0.000000,false
6,back-loaded,10,2,42,0.422569,insufficient,false,0.451218,0.999702,0.000000,false
6,back-loaded,11,2,44,0.439636,insufficient,false,0.437325,0.999701,0.000000,false
6,back-loaded,12,2,46,0.456778,insufficient,false,0.423433,0.999701,0.000000,false
6,back-loaded,13,2,48,0.475577,insufficient,false,0.406776,0.999701,0.000000,false
6,back-loaded,14,2,48,0.479679,insufficient,false,0.392762,0.999304,0.000000,false
6,back-loaded,15,2,48,0.479680,insufficient,false,0.392762,0.999302,0.000000,false
6,back-loaded,16,2,48,0.481920,insufficient,false,0.392749,0.999203,0.000000,false
6,back-loaded,17,2,48,0.481938,insufficient,false,0.392737,0.999103,0.000000,false
6,back-loaded,18,2,48,0.481968,insufficient,false,0.392724,0.999103,0.000000,false
6,back-loaded,19,2,48,0.482017,insufficient,false,0.392699,0.999003,0.000000,false
6,back-loaded,20,2,48,0.482067,insufficient,false,0.392674,0.998903,0.000000,false
6,back-loaded,21,2,48,0.482952,insufficient,false,0.392616,0.998703,0.000000,false
6,back-loaded,22,2,49,0.487762,insufficient,false,0.392583,0.998603,0.000000,false
6,back-loaded,23,2,49,0.488451,insufficient,false,0.392549,0.998503,0.000000,false
6,back-loaded,24,2,49,0.488506,insufficient,false,0.392502,0.998403,0.000000,false
6,back-loaded,25,2,49,0.490651,insufficient,false,0.392355,0.998005,0.000000,false
6,back-loaded,26,2,49,0.490723,insufficient,false,0.392309,0.997905,0.000000,false
6,back-loaded,27,2,49,0.491433,insufficient,false,0.392284,0.997904,0.000000,false
6,back-loaded,28,2,49,0.491952,insufficient,false,0.392284,0.997904,0.000000,false
6,back-loaded,29,2,49,0.492812,insufficient,false,0.392237,0.997804,0.000000,false
6,back-loaded,30,2,50,0.504750,insufficient,false,0.383594,0.997207,0.000000,false
6,back-loaded,31,2,51,0.506196,insufficient,false,0.383584,0.997207,0.000000,false
6,back-loaded,32,2,51,0.506703,insufficient,false,0.382483,0.997108,0.000000,false
6,back-loaded,33,2,51,0.507979,insufficient,false,0.382473,0.997105,0.000000,false
6,back-loaded,34,2,51,0.510282,insufficient,false,0.382351,0.996805,0.000000,false
6,back-loaded,35,2,51,0.513254,insufficient,false,0.382335,0.996805,0.000000,false
6,back-loaded,36,2,51,0.513254,insufficient,false,0.382335,0.996805,0.000000,false
6,back-loaded,37,2,51,0.514942,insufficient,false,0.382198,0.996456,0.000000,false
6,back-loaded,38,2,52,0.515558,insufficient,false,0.382185,0.996455,0.000000,false
6,back-loaded,39,2,52,0.515589,insufficient,false,0.382173,0.996456,0.000000,false
6,back-loaded,40,2,58,0.583316,insufficient,false,0.333729,0.994912,0.000000,false
6,back-loaded,41,2,58,0.584352,insufficient,false,0.333708,0.994912,0.000000,false
6,back-loaded,42,2,58,0.584355,insufficient,false,0.333700,0.994912,0.000000,false
6,back-loaded,43,2,59,0.586037,insufficient,false,0.332883,0.992319,0.000000,false
6,back-loaded,44,2,59,0.586062,insufficient,false,0.332875,0.992319,0.000000,false
6,back-loaded,45,2,59,0.587652,insufficient,false,0.332875,0.992319,0.000000,false
6,back-loaded,46,2,59,0.592680,insufficient,false,0.330203,0.992119,0.000000,false
6,back-loaded,47,2,61,0.610756,insufficient,false,0.320610,0.992119,0.000000,false
6,back-loaded,48,2,62,0.615476,insufficient,false,0.320608,0.992119,0.000000,false
6,back-loaded,49,2,62,0.616071,insufficient,false,0.316051,0.992119,0.000000,false
6,back-loaded,50,2,62,0.616252,insufficient,false,0.316049,0.992119,0.000000,false
6,back-loaded,51,2,62,0.617197,insufficient,false,0.316035,0.992119,0.000000,false
6,back-loaded,52,2,63,0.630106,insufficient,false,0.300106,0.992013,0.000000,false
6,back-loaded,53,2,63,0.630572,insufficient,false,0.298375,0.992013,0.000000,false
6,back-loaded,54,2,63,0.630663,insufficient,false,0.298364,0.992013,0.000000,false
6,back-loaded,55,2,63,0.632441,insufficient,false,0.295688,0.992013,0.000000,false
6,back-loaded,56,2,64,0.643404,insufficient,false,0.291124,0.992013,0.000000,false
6,back-loaded,57,2,64,0.644151,insufficient,false,0.290867,0.992011,0.000000,false
6,back-loaded,58,2,65,0.647536,insufficient,false,0.288958,0.991653,0.000000,false
6,back-loaded,59,2,65,0.648238,insufficient,false,0.288145,0.991653,0.000000,false
6,back-loaded,60,2,65,0.648284,insufficient,false,0.287843,0.991613,0.000000,false
6,back-loaded,61,2,65,0.648300,insufficient,false,0.287843,0.991612,0.000000,false
6,back-loaded,62,2,65,0.648485,insufficient,false,0.287550,0.991612,0.000000,false
6,back-loaded,63,2,65,0.649438,insufficient,false,0.287327,0.991113,0.000000,false
6,back-loaded,64,2,65,0.651630,insufficient,false,0.286968,0.991113,0.000000,false
6,back-loaded,65,2,66,0.664232,insufficient,false,0.270691,0.989218,0.000000,false
6,back-loaded,66,2,66,0.664357,insufficient,false,0.270691,0.989218,0.000000,false
6,back-loaded,67,2,66,0.664357,insufficient,false,0.270691,0.989218,0.000000,false
6,back-loaded,68,2,76,0.761238,high,false,0.174604,0.791155,0.000000,false
6,back-loaded,69,2,77,0.766118,high,false,0.171866,0.791155,0.000000,false
6,back-loaded,70,2,77,0.766124,high,false,0.171861,0.791155,0.000000,false
6,back-loaded,71,2,77,0.767401,high,false,0.169982,0.791135,0.000000,false
6,back-loaded,72,2,77,0.768819,high,false,0.169185,0.789913,0.000000,false
6,back-loaded,73,2,77,0.768819,high,false,0.169185,0.789913,0.000000,false
6,back-loaded,74,2,77,0.774431,high,false,0.164545,0.788715,0.000000,false
6,back-loaded,75,2,78,0.777401,high,false,0.162570,0.788635,0.000000,false
6,back-loaded,76,2,78,0.777604,high,false,0.162286,0.788635,0.000000,false
6,back-loaded,77,2,78,0.778332,high,false,0.161459,0.788139,0.000000,false
6,back-loaded,78,2,78,0.782018,high,false,0.159989,0.788139,0.000000,false
6,back-loaded,79,2,79,0.788693,high,false,0.154750,0.788139,0.000000,false
6,back-loaded,80,2,79,0.793518,high,true,0.149654,0.785671,0.000000,false
6,back-loaded,81,2,80,0.796538,high,true,0.147597,0.785671,0.000000,false
6,back-loaded,82,2,80,0.796538,high,true,0.147597,0.785671,0.000000,false
6,back-loaded,83,2,80,0.797409,high,true,0.146017,0.785372,0.000000,false
6,back-loaded,84,2,80,0.799074,high,true,0.144857,0.785361,0.000000,false
6,back-loaded,85,2,80,0.799074,high,true,0.144857,0.785361,0.000000,false
6,back-loaded,86,2,80,0.799100,high,true,0.144857,0.785361,0.000000,false
6,back-loaded,87,2,80,0.799100,high,true,0.144857,0.785361,0.000000,false
6,back-loaded,88,2,80,0.799107,high,true,0.144857,0.785361,0.000000,false
6,back-loaded,89,2,80,0.800595,high,true,0.143264,0.785082,0.000000,false
6,back-loaded,90,2,80,0.800730,high,true,0.142898,0.785082,0.000000,false
7,near-tied,1,2,10,0.104833,insufficient,false,0.916588,1.000000,0.000000,false
7,near-tied,2,2,14,0.144512,insufficient,false,0.833263,1.000000,0.000000,false
7,near-tied,3,2,19,0.194507,insufficient,false,0.749938,1.000000,0.000000,false
7,near-tied,4,2,27,0.271880,insufficient,false,0.666613,1.000000,0.000000,false
7,near-tied,5,2,34,0.342666,insufficient,false,0.576344,1.000000,0.000000,false
7,near-tied,6,2,37,0.370092,insufficient,false,0.548512,0.999901,0.000000,false
7,near-tied,7,2,39,0.389779,insufficient,false,0.520733,0.999900,0.000000,false
7,near-tied,8,2,40,0.403754,insufficient,false,0.492955,0.999900,0.000000,false
7,near-tied,9,2,41,0.406618,insufficient,false,0.465176,0.999900,0.000000,false
7,near-tied,10,2,42,0.422569,insufficient,false,0.451218,0.999702,0.000000,false
7,near-tied,11,2,44,0.439636,insufficient,false,0.437325,0.999701,0.000000,false
7,near-tied,12,2,46,0.456778,insufficient,false,0.423433,0.999701,0.000000,false
7,near-tied,13,2,46,0.463623,insufficient,false,0.415002,0.999403,0.000000,false
7,near-tied,14,2,47,0.466489,insufficient,false,0.406664,0.999402,0.000000,false
7,near-tied,15,2,47,0.471229,insufficient,false,0.400976,0.999004,0.000000,false
7,near-tied,16,2,47,0.473470,insufficient,false,0.400963,0.998905,0.000000,false
7,near-tied,17,2,47,0.473488,insufficient,false,0.400951,0.998805,0.000000,false
7,near-tied,18,2,48,0.480420,insufficient,false,0.400939,0.998705,0.000000,false
7,near-tied,19,2,48,0.480465,insufficient,false,0.400914,0.998605,0.000000,false
7,near-tied,20,2,48,0.480511,insufficient,false,0.400889,0.998505,0.000000,false
7,near-tied,21,2,48,0.480535,insufficient,false,0.400876,0.998505,0.000000,false
7,near-tied,22,2,48,0.482985,insufficient,false,0.400839,0.998404,0.000000,false
7,near-tied,23,2,48,0.484024,insufficient,false,0.400780,0.998204,0.000000,false
7,near-tied,24,2,49,0.488118,insufficient,false,0.400751,0.998104,0.000000,false
7,near-tied,25,2,49,0.488627,insufficient,false,0.400680,0.997903,0.000000,false
7,near-tied,26,2,49,0.491052,insufficient,false,0.400647,0.997803,0.000000,false
7,near-tied,27,2,49,0.491074,insufficient,false,0.400638,0.997803,0.000000,false
7,near-tied,28,2,49,0.491848,insufficient,false,0.400584,0.997604,0.000000,false
7,near-tied,29,2,49,0.494066,insufficient,false,0.400531,0.997405,0.000000,false
7,near-tied,30,2,50,0.501832,insufficient,false,0.400514,0.997405,0.000000,false
7,near-tied,31,2,50,0.501832,insufficient,false,0.400514,0.997405,0.000000,false
7,near-tied,32,2,50,0.501925,insufficient,false,0.400428,0.997205,0.000000,false
7,near-tied,33,2,50,0.502265,insufficient,false,0.400428,0.997205,0.000000,false
7,near-tied,34,2,51,0.507134,insufficient,false,0.398103,0.997204,0.000000,false
7,near-tied,35,2,51,0.512420,insufficient,false,0.359944,0.997004,0.000000,false
7,near-tied,36,2,51,0.514350,insufficient,false,0.359937,0.997004,0.000000,false
7,near-tied,37,2,51,0.514390,insufficient,false,0.359937,0.997004,0.000000,false
7,near-tied,38,2,56,0.559449,insufficient,false,0.322477,0.830987,0.000000,false
7,near-tied,39,2,56,0.559624,insufficient,false,0.322363,0.830588,0.000000,false
7,near-tied,40,2,56,0.559624,insufficient,false,0.322363,0.830588,0.000000,false
7,near-tied,41,2,58,0.584085,insufficient,false,0.298762,0.829190,0.000000,false
7,near-tied,42,2,59,0.585306,insufficient,false,0.298761,0.829190,0.000000,false
7,near-tied,43,2,71,0.705772,insufficient,false,0.227049,0.828790,0.000000,false
7,near-tied,44,2,71,0.708412,insufficient,false,0.224497,0.828389,0.000000,false
7,near-tied,45,2,71,0.714994,insufficient,false,0.223218,0.827794,0.000000,false
7,near-tied,46,2,72,0.715582,insufficient,false,0.222317,0.827794,0.000000,false
7,near-tied,47,2,72,0.716407,insufficient,false,0.222309,0.827794,0.000000,false
7,near-tied,48,2,72,0.716407,insufficient,false,0.222309,0.827794,0.000000,false
7,near-tied,49,2,72,0.716419,insufficient,false,0.222298,0.827794,0.000000,false
7,near-tied,50,2,72,0.717892,insufficient,false,0.222298,0.827794,0.000000,false
7,near-tied,51,2,72,0.718899,insufficient,false,0.221838,0.827794,0.000000,false
7,near-tied,52,2,73,0.732553,insufficient,false,0.210158,0.827390,0.000000,false
7,near-tied,53,2,73,0.732746,insufficient,false,0.210157,0.827390,0.000000,false
7,near-tied,54,2,73,0.732746,insufficient,false,0.210157,0.827390,0.000000,false
7,near-tied,55,2,74,0.742128,insufficient,false,0.205738,0.827390,0.000000,false
7,near-tied,56,2,74,0.742456,insufficient,false,0.205622,0.827389,0.000000,false
7,near-tied,57,2,74,0.742639,insufficient,false,0.204611,0.827364,0.000000,false
7,near-tied,58,2,74,0.742639,insufficient,false,0.204611,0.827364,0.000000,false
7,near-tied,59,2,74,0.742639,insufficient,false,0.204611,0.827364,0.000000,false
7,near-tied,60,2,74,0.743026,insufficient,false,0.203575,0.827364,0.000000,false
7,near-tied,61,2,75,0.745252,insufficient,false,0.203256,0.825967,0.000000,false
7,near-tied,62,2,75,0.746429,insufficient,false,0.202857,0.825967,0.000000,false
7,near-tied,63,2,76,0.756500,high,false,0.197859,0.825967,0.000000,false
7,near-tied,64,2,76,0.759667,high,false,0.195364,0.825869,0.000000,false
7,near-tied,65,2,76,0.761616,high,false,0.193491,0.825869,0.000000,false
7,near-tied,66,2,77,0.765495,high,false,0.190865,0.825561,0.000000,false
7,near-tied,67,2,77,0.766517,high,false,0.190741,0.825561,0.000000,false
7,near-tied,68,2,77,0.769279,high,false,0.189709,0.825561,0.000000,false
7,near-tied,69,2,78,0.778823,high,false,0.186312,0.824363,0.000000,false
7,near-tied,70,2,78,0.778823,high,false,0.186312,0.824363,0.000000,false
7,near-tied,71,2,78,0.784107,high,false,0.184810,0.824307,0.000000,false
7,near-tied,72,2,79,0.787773,high,false,0.181823,0.823256,0.000000,false
7,near-tied,73,2,79,0.788193,high,false,0.180624,0.818587,0.000000,false
7,near-tied,74,2,79,0.792999,high,false,0.179230,0.818587,0.000000,false
7,near-tied,75,2,79,0.793643,high,true,0.179039,0.817617,0.000000,false
7,near-tied,76,2,79,0.794184,high,true,0.178986,0.817185,0.000000,false
7,near-tied,77,2,80,0.796114,high,true,0.178923,0.816898,0.000000,false
7,near-tied,78,2,80,0.798264,high,true,0.177195,0.816898,0.000000,false
7,near-tied,79,2,80,0.800298,high,true,0.176961,0.815665,0.000000,false
7,near-tied,80,2,80,0.800298,high,true,0.176961,0.815665,0.000000,false
7,near-tied,81,2,80,0.801389,high,true,0.176344,0.814128,0.000000,false
7,near-tied,82,2,80,0.801389,high,true,0.176344,0.814128,0.000000,false
7,near-tied,83,2,80,0.801389,high,true,0.176344,0.814128,0.000000,false
7,near-tied,84,2,80,0.801690,high,true,0.176102,0.813989,0.000000,false
7,near-tied,85,2,80,0.802177,high,true,0.175007,0.813989,0.000000,false
7,near-tied,86,2,80,0.802289,high,true,0.175006,0.813989,0.000000,false
7,near-tied,87,2,80,0.802410,high,true,0.174949,0.813972,0.000000,false
7,near-tied,88,2,80,0.803253,high,true,0.174792,0.813959,0.000000,false
7,near-tied,89,2,80,0.803273,high,true,0.174630,0.813959,0.000000,false
7,near-tied,90,2,80,0.803899,high,true,0.173771,0.813959,0.000000,false
8,noisy,1,2,11,0.111905,insufficient,false,0.833334,1.000000,0.000000,false
8,noisy,2,2,20,0.200000,insufficient,false,0.666667,1.000000,0.000000,false
8,noisy,3,2,32,0.320238,insufficient,false,0.500000,1.000000,0.000000,false
8,noisy,4,2,54,0.541904,insufficient,false,0.333334,1.000000,0.000000,true
8,noisy,5,2,72,0.718906,insufficient,false,0.159706,0.200001,0.000000,true
8,noisy,6,2,72,0.718906,insufficient,false,0.159706,0.200001,0.000000,false
8,noisy,7,2,72,0.718887,insufficient,false,0.159725,0.200021,0.000100,true
8,noisy,8,2,72,0.718888,insufficient,false,0.159725,0.200020,0.000100,false
8,noisy,9,2,76,0.756313,high,false,0.125035,0.166700,0.000200,false
8,noisy,10,2,76,0.756330,high,false,0.125018,0.166684,0.000200,false
8,noisy,11,2,76,0.756330,high,false,0.125018,0.166684,0.000200,false
8,noisy,12,2,76,0.756349,high,false,0.125000,0.166667,0.000200,false
8,noisy,13,2,76,0.756349,high,false,0.125000,0.166667,0.000300,true
8,noisy,14,2,76,0.756349,high,false,0.125000,0.166667,0.000300,false
8,noisy,15,2,76,0.756349,high,false,0.125000,0.166667,0.000300,true
8,noisy,16,2,76,0.758730,high,false,0.125000,0.166667,0.000300,false
8,noisy,17,2,76,0.758730,high,false,0.125000,0.166667,0.000300,false
8,noisy,18,2,76,0.758730,high,false,0.125000,0.166667,0.000300,false
8,noisy,19,2,76,0.758730,high,false,0.125000,0.166667,0.000300,false
8,noisy,20,2,76,0.758730,high,false,0.125000,0.166667,0.000300,false
8,noisy,21,2,77,0.767063,high,false,0.125000,0.166667,0.000300,true
8,noisy,22,2,77,0.767857,high,false,0.125000,0.166667,0.000300,false
8,noisy,23,2,77,0.767857,high,false,0.125000,0.166667,0.000300,false
8,noisy,24,2,77,0.767857,high,false,0.125000,0.166667,0.000300,false
8,noisy,25,2,77,0.767857,high,false,0.125000,0.166667,0.000300,false
8,noisy,26,2,77,0.768650,high,false,0.125000,0.166667,0.000300,false
8,noisy,27,2,77,0.774603,high,false,0.125000,0.166667,0.000300,false
8,noisy,28,2,78,0.778571,high,false,0.125000,0.166667,0.000300,false
8,noisy,29,3,78,0.778571,high,false,0.125000,0.166667,0.000300,false
8,noisy,30,3,78,0.778571,high,false,0.125000,0.166667,0.000300,false
8,noisy,31,3,81,0.806349,high,false,0.125000,0.166667,0.000300,false
8,noisy,32,3,81,0.814682,high,false,0.125000,0.166667,0.000300,false
8,noisy,33,3,84,0.836507,high,false,0.125000,0.166667,0.000300,false
8,noisy,34,3,88,0.879761,veryHigh,false,0.097223,0.166667,0.000300,false
8,noisy,35,3,88,0.879761,veryHigh,false,0.097223,0.166667,0.000300,false
8,noisy,36,3,92,0.923412,veryHigh,false,0.055556,0.166667,0.000300,false
8,noisy,37,3,92,0.923412,veryHigh,false,0.055556,0.166667,0.000300,false
8,noisy,38,3,92,0.923412,veryHigh,false,0.055556,0.166667,0.000300,false
8,noisy,39,3,94,0.941269,veryHigh,false,0.041667,0.083335,0.000300,false
8,noisy,40,3,94,0.941269,veryHigh,false,0.041667,0.083335,0.000300,false
8,noisy,41,3,94,0.941269,veryHigh,false,0.041667,0.083335,0.000300,false
8,noisy,42,3,94,0.941269,veryHigh,false,0.041667,0.083335,0.000300,false
8,noisy,43,3,94,0.941269,veryHigh,false,0.041667,0.083334,0.000300,false
9,short-session-degree2-cap,1,2,11,0.111905,insufficient,false,0.833334,1.000000,0.000000,false
9,short-session-degree2-cap,2,2,20,0.200000,insufficient,false,0.666667,1.000000,0.000000,false
9,short-session-degree2-cap,3,2,32,0.320238,insufficient,false,0.500000,1.000000,0.000000,false
9,short-session-degree2-cap,4,2,54,0.541904,insufficient,false,0.333334,1.000000,0.000000,false
9,short-session-degree2-cap,5,2,76,0.756348,high,false,0.125001,0.166667,0.000000,false
9,short-session-degree2-cap,6,2,76,0.756349,high,false,0.125001,0.166667,0.000000,false
9,short-session-degree2-cap,7,2,76,0.756349,high,false,0.125001,0.166667,0.000000,false
9,short-session-degree2-cap,8,2,76,0.756349,high,false,0.125001,0.166667,0.000000,false
9,short-session-degree2-cap,9,2,76,0.756349,high,false,0.125000,0.166667,0.000000,false
9,short-session-degree2-cap,10,2,76,0.756349,high,false,0.125000,0.166667,0.000000,false
9,short-session-degree2-cap,11,2,76,0.756349,high,false,0.125000,0.166667,0.000000,false
9,short-session-degree2-cap,12,2,76,0.756349,high,false,0.125000,0.166667,0.000000,false
9,short-session-degree2-cap,13,2,76,0.756349,high,false,0.125000,0.166667,0.000000,false
9,short-session-degree2-cap,14,2,76,0.756349,high,false,0.125000,0.166667,0.000000,false
9,short-session-degree2-cap,15,2,76,0.756349,high,false,0.125000,0.166667,0.000000,false
9,short-session-degree2-cap,16,2,76,0.758730,high,false,0.125000,0.166667,0.000000,false
9,short-session-degree2-cap,17,2,76,0.758730,high,false,0.125000,0.166667,0.000000,false
9,short-session-degree2-cap,18,2,76,0.758730,high,false,0.125000,0.166667,0.000000,false
9,short-session-degree2-cap,19,2,76,0.762698,high,false,0.125000,0.166667,0.000000,false
9,short-session-degree2-cap,20,2,76,0.762698,high,false,0.125000,0.166667,0.000000,false
9,short-session-degree2-cap,21,2,76,0.762698,high,false,0.125000,0.166667,0.000000,false
9,short-session-degree2-cap,22,2,76,0.762698,high,false,0.125000,0.166667,0.000000,false
9,short-session-degree2-cap,23,2,76,0.762698,high,false,0.125000,0.166667,0.000000,false
9,short-session-degree2-cap,24,2,76,0.764286,high,false,0.125000,0.166667,0.000000,false
9,short-session-degree2-cap,25,2,76,0.764286,high,false,0.125000,0.166667,0.000000,false
9,short-session-degree2-cap,26,2,76,0.764286,high,false,0.125000,0.166667,0.000000,false
9,short-session-degree2-cap,27,2,76,0.764286,high,false,0.125000,0.166667,0.000000,false
9,short-session-degree2-cap,28,2,76,0.764286,high,false,0.125000,0.166667,0.000000,false
9,short-session-degree2-cap,29,2,76,0.764286,high,false,0.125000,0.166667,0.000000,false
9,short-session-degree2-cap,30,2,80,0.796428,high,false,0.121528,0.166667,0.000000,false
9,short-session-degree2-cap,31,2,82,0.820238,high,false,0.118056,0.166667,0.000000,false
9,short-session-degree2-cap,32,2,85,0.854761,veryHigh,false,0.114584,0.166667,0.000000,false
