session,n,degree,accuracy,tier,fired,last_change_answer_index,avg_coverage_width,max_coverage_width,total_slack,top10,point_vec
A70,31,2,0.767669,high,false,27,0.152623339,0.199862000,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|2cb7d5e6-de25-45f7-9e35-f64c8fd41321|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.083208186 0.166516431 0.166616576 0.166616632 0.000000067 0.083208222 0.083508546 0.166716701 0.000100136 0.083408420 0.166616576 0.166616632 0.166516394 0.166516451 0.166516507 0.166516563 0.083208146 0.083208202 0.083308348 0.166716701 0.083508413 0.083508469 0.083708704 0.166816770
A70,32,2,0.767690,high,false,32,0.152610889,0.199862000,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.000000040 0.000300362 0.000400507 0.166666667 0.166166055 0.166266200 0.166666611 0.166666667 0.166466321 0.166466377 0.166666611 0.166666667 0.000000040 0.000000096 0.166566542 0.166566598 0.000100135 0.000100192 0.000200336 0.166666667 0.166566390 0.166566446 0.166766679 0.166766735
A70,33,3,0.767690,high,false,32,0.152610889,0.199862000,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.090717968 0.091018289 0.181836297 0.181936441 0.090517791 0.181435887 0.181736208 0.181936441 0.090617860 0.181636084 0.181836317 0.181836373 0.000000040 0.090517820 0.090517876 0.090517932 0.090918087 0.090918143 0.091018287 0.181936441 0.090818076 0.090818132 0.091018365 0.181836373
A70,34,3,0.767707,high,false,34,0.152598382,0.199862000,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|2cb7d5e6-de25-45f7-9e35-f64c8fd41321|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.000000057 0.090863600 0.090963744 0.181827269 0.000000039 0.000100183 0.091063814 0.181827269 0.000100134 0.091063758 0.181827213 0.181827269 0.000000039 0.000000095 0.000000151 0.090763588 0.000100134 0.000100190 0.090763557 0.181827269 0.091063683 0.091063739 0.181927281 0.181927337
A70,35,3,0.769007,high,false,35,0.152540247,0.199842000,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.000000039 0.000300358 0.000400501 0.166750073 0.166049356 0.166249587 0.166549906 0.166750073 0.166149424 0.166449719 0.166649950 0.166650005 0.000000039 0.000000095 0.000000150 0.166249634 0.000100134 0.000100190 0.000200333 0.166750073 0.166649799 0.166649855 0.166850086 0.166850141
A70,36,3,0.769920,high,false,35,0.152515247,0.199681500,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.055360921 0.111022114 0.166483114 0.166683345 0.000000066 0.055561154 0.111222346 0.166683345 0.000100134 0.111122184 0.166683289 0.166683345 0.000000039 0.000000094 0.166483134 0.166583277 0.111022041 0.111022096 0.166483114 0.166683345 0.055661184 0.055661239 0.111222344 0.166683345
A70,37,3,0.771508,high,false,35,0.152515218,0.199681500,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.000000039 0.071307073 0.119011873 0.166616633 0.047604724 0.119011781 0.166716645 0.166716700 0.047704791 0.119011800 0.142914304 0.166616633 0.071407124 0.119011838 0.119011893 0.166516565 0.071407048 0.119011761 0.142814177 0.166716700 0.024002581 0.071607295 0.095509798 0.166816768
A70,38,3,0.772141,high,false,38,0.152515218,0.199681500,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|2cb7d5e6-de25-45f7-9e35-f64c8fd41321|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.000000039 0.083274951 0.083475168 0.166649993 0.000000039 0.000200256 0.083575255 0.166750055 0.000100133 0.000500511 0.083675336 0.166649988 0.083475072 0.083475127 0.083475182 0.166549921 0.083575132 0.083675262 0.166750000 0.166750055 0.083274903 0.083375033 0.166549858 0.166649988
A70,39,3,0.774062,high,false,39,0.152512714,0.199681500,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.000000039 0.055550043 0.111150036 0.166649989 0.055499917 0.111149945 0.166750001 0.166750056 0.055599984 0.111200016 0.166649934 0.166649989 0.055600001 0.111099908 0.111150056 0.166549922 0.055650019 0.055800205 0.111150036 0.166649989 0.055600010 0.055750197 0.111200115 0.166750056
A70,40,3,0.776277,high,false,39,0.152512714,0.199681500,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.000000039 0.083199869 0.083300010 0.166700031 0.000100079 0.000400386 0.083600287 0.166700031 0.000300288 0.000600649 0.083700393 0.166599964 0.000000039 0.000000093 0.083500188 0.166499846 0.000300298 0.000300352 0.083300010 0.166700031 0.083500078 0.083500133 0.166599877 0.166800098
A70,41,3,0.785456,high,false,39,0.152512686,0.199681500,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.000100123 0.055633418 0.111266812 0.166700022 0.000000039 0.055633434 0.111266813 0.166700022 0.055933654 0.055933708 0.111366917 0.166599956 0.055633402 0.111166710 0.111166764 0.166499889 0.111266777 0.111366845 0.166699968 0.166700022 0.055733502 0.055833571 0.111266779 0.166800089
A70,42,3,0.788313,high,false,39,0.152504346,0.199681500,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.000000038 0.110988704 0.166483002 0.166683344 0.000000038 0.055594476 0.166683290 0.166683344 0.000100131 0.111088673 0.166683173 0.166683344 0.055494306 0.055494361 0.166483021 0.166583278 0.055794663 0.111188875 0.166683290 0.166683344 0.055694577 0.111088790 0.166683290 0.166683344
A70,43,3,0.788351,high,false,39,0.152461884,0.199661700,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.000100056 0.041662512 0.083425066 0.166649989 0.000000038 0.083525146 0.125387834 0.166750055 0.083925366 0.083925420 0.125387790 0.166649989 0.041762562 0.083425031 0.083425085 0.166549923 0.083525097 0.083825314 0.125187599 0.166649989 0.041562446 0.041862664 0.083325033 0.166750055
A70,44,3,0.796206,high,false,39,0.148996300,0.199661700,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.000000038 0.066733436 0.099999987 0.166733385 0.000000038 0.033466807 0.100100073 0.166733385 0.033366710 0.100100091 0.133466791 0.166633319 0.000200226 0.033366692 0.099899892 0.166533205 0.033566908 0.066733373 0.099999987 0.166733385 0.066633323 0.099799789 0.133266636 0.166633319
A70,45,3,0.823464,high,false,39,0.145522431,0.199661700,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.027535887 0.083108109 0.110944226 0.166616636 0.000000036 0.027936283 0.111244556 0.166716698 0.000300341 0.056072625 0.111544766 0.166616636 0.027836125 0.027836175 0.110944244 0.166516574 0.027936237 0.055672275 0.111044336 0.166716698 0.055672275 0.083408312 0.166316366 0.166816759
A70,46,3,0.824032,high,false,39,0.145521736,0.199661700,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.000000036 0.073996243 0.092570366 0.166666667 0.036948045 0.074096290 0.129718593 0.166766728 0.092770443 0.092770493 0.129818660 0.166666667 0.018574131 0.037048174 0.092570383 0.166566605 0.037148236 0.055622279 0.092570366 0.166666667 0.055622279 0.074096322 0.129618546 0.166666667
A70,47,4,0.827535,high,false,39,0.144475289,0.199661700,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.000000036 0.083325020 0.118978534 0.166649990 0.023735662 0.083224906 0.142814240 0.166750051 0.023835723 0.107260830 0.154832206 0.166649990 0.035653521 0.059389174 0.118978552 0.166549928 0.059589374 0.071507237 0.118978534 0.166750051 0.071507237 0.083425100 0.130996476 0.166649990
A70,48,4,0.827722,high,false,39,0.144475289,0.199661700,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.038969487 0.105377693 0.124962494 0.171785883 0.019484732 0.058654334 0.105577818 0.171885944 0.019584793 0.123174127 0.156278161 0.171785883 0.019584809 0.039069532 0.124962459 0.140670340 0.078239183 0.091958539 0.107566340 0.171885944 0.091958539 0.105677895 0.140670375 0.171986006
A70,49,4,0.828438,high,false,39,0.144468656,0.199661700,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.000000035 0.047590477 0.090351880 0.166616636 0.047590452 0.090551961 0.161987693 0.166716697 0.047690513 0.109568163 0.157058525 0.166616636 0.000000035 0.042661360 0.090351898 0.166516575 0.042961500 0.066806777 0.100009973 0.166716697 0.066806777 0.090652054 0.123955329 0.166816759
A70,50,4,0.830095,high,false,39,0.144468656,0.199661700,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.000000035 0.030036068 0.086670700 0.166666674 0.040047990 0.086770719 0.136830781 0.166766735 0.113469415 0.113469465 0.143405419 0.166666674 0.000000035 0.046622659 0.086670673 0.166566568 0.046722721 0.066746736 0.090108070 0.166666674 0.066746736 0.086770751 0.120044024 0.166666674
A70,51,4,0.830095,high,true,39,0.144466572,0.199611700,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.014444834 0.087369324 0.113610137 0.169140848 0.000000035 0.052481659 0.099265416 0.169140848 0.034987792 0.129679570 0.166191839 0.169040787 0.026240820 0.052381554 0.104763131 0.154495883 0.067026551 0.077197947 0.106387768 0.169140848 0.077197947 0.087369342 0.116659242 0.169040787
A70,52,4,0.844786,high,true,39,0.141165397,0.199611700,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.049787329 0.075006227 0.100075025 0.174931203 0.049637239 0.099724812 0.149912444 0.175031263 0.049987549 0.125043796 0.150162616 0.174931203 0.049987454 0.049987504 0.099924925 0.125143865 0.050087565 0.075056284 0.099974971 0.174931203 0.075056284 0.100025004 0.125043769 0.175031263
A70,53,4,0.844786,high,true,39,0.141165397,0.199611700,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.000000035 0.064927863 0.094212985 0.166649997 0.000000035 0.061073323 0.119643582 0.166750058 0.043251962 0.136113346 0.165398468 0.166649997 0.053364037 0.053364086 0.114337253 0.166549893 0.053464147 0.082649191 0.084000798 0.166750058 0.082649191 0.111834235 0.113285920 0.166649997
A70,54,4,0.851980,veryHigh,true,39,0.141064283,0.199551900,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.051092162 0.076938444 0.102684663 0.179322979 0.050791997 0.102184382 0.153676824 0.179423035 0.051292364 0.128230806 0.153977016 0.179322979 0.025946293 0.025946338 0.077138558 0.102984882 0.051392377 0.077038524 0.102484559 0.179423035 0.077038524 0.102684671 0.128230777 0.179523090
A70,55,4,0.852115,veryHigh,true,39,0.141064028,0.199551900,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.064897618 0.092653722 0.111524697 0.177482938 0.095075099 0.123031323 0.165776127 0.177482938 0.096736149 0.135898832 0.163554864 0.177382882 0.009085255 0.027856159 0.098557149 0.112585311 0.093154032 0.108142720 0.122070810 0.177482938 0.108142720 0.123131408 0.149726842 0.177582993
A70,56,4,0.852115,veryHigh,true,39,0.141064028,0.199551900,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.000000032 0.052478906 0.058265503 0.166616639 0.000000032 0.064152021 0.154943511 0.166716694 0.023446322 0.111244535 0.163623337 0.166616639 0.052578885 0.052578930 0.081911703 0.166516583 0.052879057 0.058565581 0.108251161 0.166716694 0.058565581 0.064252106 0.114037757 0.166816750
A70,57,5,0.882174,veryHigh,true,39,0.120283514,0.199325533,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.046314302 0.092928819 0.121329846 0.174369021 0.042351308 0.088965833 0.163881318 0.174369021 0.060364751 0.121029589 0.167544034 0.174268965 0.046514416 0.046514461 0.088865753 0.128355007 0.046614517 0.074915472 0.099853893 0.174369021 0.074915472 0.103216427 0.128254920 0.174268965
A70,58,5,0.882590,veryHigh,true,39,0.117848143,0.199325533,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.073773728 0.102594389 0.131348315 0.177990063 0.064596337 0.093617117 0.149369528 0.178090118 0.064696393 0.132936966 0.159935439 0.177990063 0.027031843 0.028920716 0.091594810 0.109849576 0.075796060 0.104449914 0.122604609 0.177990063 0.104449914 0.133103768 0.154802660 0.178090118
A70,59,5,0.883193,veryHigh,true,39,0.116933187,0.199325533,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.071287986 0.100314479 0.129174180 0.177725622 0.063675796 0.092702297 0.148899256 0.177825677 0.063775851 0.135364099 0.162701344 0.177725622 0.027270560 0.028926437 0.091013041 0.111171779 0.073177376 0.101937007 0.121995674 0.177825677 0.101937007 0.130696638 0.153633400 0.177725622
A70,60,5,0.883287,veryHigh,true,39,0.116923657,0.199325533,0.000600000,28d4eb6e-90da-46f4-a0f0-3d3343a49ba3|29fd11cd-a3cf-4ead-a1d7-311dd6b8e0cf|2af5876e-26eb-4fdf-910f-dc48657c5959|315c9dd2-fbc9-4c8c-bc7c-a4a37614dc84|422f34a7-7ed9-4d62-a5df-8da3ca6e25e3|74f55ca7-59df-45e6-9b98-ddd52bd27669|8107a1c4-56f7-481c-87ad-c3025320316e|9867b457-c406-4955-8576-b692a26555f0|e44ffad1-8763-48b6-819d-5d2c6df576c6|f53bda1f-a118-4ee7-be66-69a82b211914,0.040785784 0.083711857 0.099514158 0.171203980 0.050987085 0.094013221 0.168963533 0.171304035 0.051087140 0.108595238 0.151421239 0.171203980 0.034765042 0.042926072 0.072290294 0.143880045 0.062608790 0.078311020 0.121036950 0.171203980 0.078311020 0.094013250 0.141839828 0.171203980
